database,group_name,group_description,group_stageDimName,group_financeDimName,group_accessGroup,name,type,description,outputValue,flipSign,ruleExpression
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-2659-,TransformOneToOne,LTIP Accrual,CC_BalSheet,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-3040-,TransformOneToOne,Freight Out,MWU63601,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-5010-2100,TransformOneToOne,Root Used,MWU63601,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-5020-2100,TransformOneToOne,Lic Oth RawMatl Used,MWU63601,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-5030-2100,TransformOneToOne,Proc Matl Used-Lic,MWU63601,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-5040-2107,TransformOneToOne,Wrap Mtl-UF,MWU63601,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-5040-2128,TransformOneToOne,Wrap Mtl-Lic,MWU63601,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-5045-2128,TransformOneToOne,Wrap Matls-Pallets,MWU63601,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-5090-2100,TransformOneToOne,Remelt Usage,MWU63601,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-5100-2100,TransformOneToOne,Chinese Remelt Usage,MWU63601,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-5500-2061,TransformOneToOne,Drayage,MWU63601,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-5510-2626,TransformOneToOne,Demurage,MWU63601,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-5900-2100,TransformOneToOne,Inv Adj-Lic FG/Resal,MWU63601,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-5901-2095,TransformOneToOne,Inv Adjust MAG COGS restructuring,MWU66113,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-5902-2100,TransformOneToOne,Inv Adjust-Lic WIP,MWU63601,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-5903-2100,TransformOneToOne,Inv Adjust-Remelts,MWU63601,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-5904-2100,TransformOneToOne,Inv Adjust-Root,MWU63601,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-5905-2100,TransformOneToOne,Inv Adjust-Other RM,MWU63601,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-5910-2100,TransformOneToOne,Mfg vs Std-Licorice,MWU66995,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-5910-2102,TransformOneToOne,Mfg var-Grinding,MWU66995,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-5910-2103,TransformOneToOne,Mfg var - extraction,MWU66995,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-5910-2106,TransformOneToOne,Mfg var - evaporatio,MWU66995,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-5910-2115,TransformOneToOne,Mfg var-Spray Dryer,MWU66995,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-5910-2117,TransformOneToOne,Mfg var- batch blend,MWU66995,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-5910-2118,TransformOneToOne,Mfg var-dry blending,MWU66995,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-5910-2121,TransformOneToOne,Mfg var-paste finish,MWU66995,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-5910-2122,TransformOneToOne,Mfg var-Paste Wrap,MWU66995,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-5910-2128,TransformOneToOne,Mfg var-Lic Overhead,MWU66995,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-5911-2128,TransformOneToOne,Inventory Adj-Std Co,MWU67103,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-5912-2128,TransformOneToOne,Mfg. FOOTPRINT INEFF,MWU66995,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-5935-2100,TransformOneToOne,Licorice,MWU63601,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-5940-2100,TransformOneToOne,Purchase Var-Lic Gen,MWU67900,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-5940-2109,TransformOneToOne,Purchase Var MAG,MWU67900,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-5941-0090,TransformOneToOne,Purchase Acc FG,MWU67900,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-5941-0133,TransformOneToOne,Purchase Acc Derivat,MWU67900,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-5941-0135,TransformOneToOne,Purchase Acc Remelts,MWU67900,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-5945-2100,TransformOneToOne,Purchase Var-Root,MWU67900,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-5946-2100,TransformOneToOne,Purchase Var-Remelts,MWU67900,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6020-2128,TransformOneToOne,ETO Treatment,MWU63601,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6070-2040,TransformOneToOne,Freight in,MWU60160,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6070-2050,TransformOneToOne,Freight in,MWU60160,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6070-2055,TransformOneToOne,Freight in,MWU60160,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6070-2058,TransformOneToOne,Freight in,MWU60160,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6070-2059,TransformOneToOne,Freight in,MWU60160,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6070-2060,TransformOneToOne,Freight in,MWU60160,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6070-2061,TransformOneToOne,Freight in,MWU60160,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6070-2062,TransformOneToOne,Freight in,MWU60160,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6070-2063,TransformOneToOne,Freight in,MWU60160,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6070-2088,TransformOneToOne,Freight in,MWU63601,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6070-2101,TransformOneToOne,Freight in,MWU60160,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6070-2102,TransformOneToOne,Freight in,MWU60160,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6070-2103,TransformOneToOne,Freight in,MWU60160,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6070-2104,TransformOneToOne,Freight in,MWU60160,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6070-2105,TransformOneToOne,Freight in,MWU60160,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6070-2106,TransformOneToOne,Freight in,MWU60160,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6070-2115,TransformOneToOne,Freight in,MWU60160,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6070-2117,TransformOneToOne,Freight in,MWU60160,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6070-2118,TransformOneToOne,Freight in,MWU60160,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6070-2121,TransformOneToOne,Freight in,MWU60160,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6070-2122,TransformOneToOne,Freight in,MWU60160,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6070-2124,TransformOneToOne,Freight in,MWU60160,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6070-2127,TransformOneToOne,Freight in,MWU60160,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6070-2128,TransformOneToOne,Freight in,MWU60160,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6070-2200,TransformOneToOne,Freight in,MWU60160,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6070-2201,TransformOneToOne,Freight in,MWU60160,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6070-5090,TransformOneToOne,Freight in,MWU73545,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6070-5091,TransformOneToOne,Freight in,MWU73545,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6070-5094,TransformOneToOne,Freight in,MWU73550,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6070-5130,TransformOneToOne,Freight in,MWU72055,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6080-2040,TransformOneToOne,Operating Supplies,MWU66995,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6080-2050,TransformOneToOne,Operating Supplies,MWU66995,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6080-2055,TransformOneToOne,Operating Supplies,MWU66995,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6080-2058,TransformOneToOne,Operating Supplies,MWU66995,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6080-2059,TransformOneToOne,Operating Supplies,MWU66995,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6080-2060,TransformOneToOne,Operating Supplies,MWU66995,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6080-2061,TransformOneToOne,Operating Supplies,MWU66995,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6080-2062,TransformOneToOne,Operating Supplies,MWU66995,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6080-2063,TransformOneToOne,Operating Supplies,MWU66995,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6080-2088,TransformOneToOne,Operating Supplies,MWU63601,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6080-2101,TransformOneToOne,Operating Supplies,MWU66995,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6080-2102,TransformOneToOne,Operating Supplies,MWU66995,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6080-2103,TransformOneToOne,Operating Supplies,MWU66995,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6080-2104,TransformOneToOne,Operating Supplies,MWU66995,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6080-2105,TransformOneToOne,Operating Supplies,MWU66995,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6080-2106,TransformOneToOne,Operating Supplies,MWU66995,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6080-2107,TransformOneToOne,Operating Supplies,MWU66995,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6080-2115,TransformOneToOne,Operating Supplies,MWU66995,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6080-2117,TransformOneToOne,Operating Supplies,MWU66995,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6080-2118,TransformOneToOne,Operating Supplies,MWU66995,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6080-2121,TransformOneToOne,Operating Supplies,MWU66995,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6080-2122,TransformOneToOne,Operating Supplies,MWU66995,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6080-2124,TransformOneToOne,Operating Supplies,MWU66995,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6080-2127,TransformOneToOne,Operating Supplies,MWU66995,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6080-2128,TransformOneToOne,Operating Supplies,MWU66995,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6080-2200,TransformOneToOne,Operating Supplies,MWU66995,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6080-2201,TransformOneToOne,Operating Supplies,MWU66995,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6080-5002,TransformOneToOne,Operating Supplies,MWU73710,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6080-5090,TransformOneToOne,Operating Supplies,MWU66995,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6080-5091,TransformOneToOne,Operating Supplies,MWU73545,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6080-5094,TransformOneToOne,Operating Supplies,MWU72900,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6080-5109,TransformOneToOne,Operating Supplies,MWU74102,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6080-5130,TransformOneToOne,Operating Supplies,MWU72055,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6090-2040,TransformOneToOne,Water & Sewer,MWU66500,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6090-2050,TransformOneToOne,Water & Sewer,MWU66500,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6090-2055,TransformOneToOne,Water & Sewer,MWU66500,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6090-2058,TransformOneToOne,Water & Sewer,MWU66500,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6090-2059,TransformOneToOne,Water & Sewer,MWU66500,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6090-2060,TransformOneToOne,Water & Sewer,MWU66500,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6090-2061,TransformOneToOne,Water & Sewer,MWU66500,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6090-2062,TransformOneToOne,Water & Sewer,MWU66500,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6090-2063,TransformOneToOne,Water & Sewer,MWU66500,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6090-2088,TransformOneToOne,Water & Sewer,MWU63601,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6090-2101,TransformOneToOne,Water & Sewer,MWU66500,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6090-2102,TransformOneToOne,Water & Sewer,MWU66500,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6090-2103,TransformOneToOne,Water & Sewer,MWU66500,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6090-2104,TransformOneToOne,Water & Sewer,MWU66500,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6090-2105,TransformOneToOne,Water & Sewer,MWU66500,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6090-2106,TransformOneToOne,Water & Sewer,MWU66500,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6090-2115,TransformOneToOne,Water & Sewer,MWU66500,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6090-2117,TransformOneToOne,Water & Sewer,MWU66500,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6090-2118,TransformOneToOne,Water & Sewer,MWU66500,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6090-2121,TransformOneToOne,Water & Sewer,MWU66500,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6090-2122,TransformOneToOne,Water & Sewer,MWU66500,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6090-2124,TransformOneToOne,Water & Sewer,MWU66500,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6090-2127,TransformOneToOne,Water & Sewer,MWU66500,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6090-2128,TransformOneToOne,Water & Sewer,MWU66500,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6090-2200,TransformOneToOne,Water & Sewer,MWU66500,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6090-2201,TransformOneToOne,Water & Sewer,MWU66500,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6090-5091,TransformOneToOne,Water & Sewer,MWU73545,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6090-5094,TransformOneToOne,Water & Sewer,MWU73550,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6090-5130,TransformOneToOne,Water & Sewer,MWU72055,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6100-2040,TransformOneToOne,Steam Cost,MWU66500,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6100-2050,TransformOneToOne,Steam Cost,MWU66500,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6100-2055,TransformOneToOne,Steam Cost,MWU66500,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6100-2058,TransformOneToOne,Steam Cost,MWU66500,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6100-2059,TransformOneToOne,Steam Cost,MWU66500,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6100-2060,TransformOneToOne,Steam Cost,MWU66500,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6100-2061,TransformOneToOne,Steam Cost,MWU66500,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6100-2062,TransformOneToOne,Steam Cost,MWU66500,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6100-2063,TransformOneToOne,Steam Cost,MWU66500,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6100-2088,TransformOneToOne,Steam Cost,MWU63601,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6100-2101,TransformOneToOne,Steam Cost,MWU66500,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6100-2102,TransformOneToOne,Steam Cost,MWU66500,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6100-2103,TransformOneToOne,Steam Cost,MWU66500,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6100-2104,TransformOneToOne,Steam Cost,MWU66500,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6100-2105,TransformOneToOne,Steam Cost,MWU66500,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6100-2106,TransformOneToOne,Steam Cost,MWU66500,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6100-2115,TransformOneToOne,Steam Cost,MWU66500,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6100-2117,TransformOneToOne,Steam Cost,MWU66500,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6100-2118,TransformOneToOne,Steam Cost,MWU66500,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6100-2121,TransformOneToOne,Steam Cost,MWU66500,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6100-2122,TransformOneToOne,Steam Cost,MWU66500,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6100-2124,TransformOneToOne,Steam Cost,MWU66500,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6100-2127,TransformOneToOne,Steam Cost,MWU66500,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6100-2128,TransformOneToOne,Steam Cost,MWU66500,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6100-2200,TransformOneToOne,Steam Cost,MWU66500,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6100-2201,TransformOneToOne,Steam Cost,MWU66500,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6100-5091,TransformOneToOne,Steam Cost,MWU73545,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6100-5094,TransformOneToOne,Steam Cost,MWU73550,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6100-5130,TransformOneToOne,Steam Cost,MWU72055,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6110-2040,TransformOneToOne,Electricity,MWU66500,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6110-2050,TransformOneToOne,Electricity,MWU66500,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6110-2055,TransformOneToOne,Electricity,MWU66500,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6110-2058,TransformOneToOne,Electricity,MWU66500,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6110-2059,TransformOneToOne,Electricity,MWU66500,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6110-2060,TransformOneToOne,Electricity,MWU66500,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6110-2061,TransformOneToOne,Electricity,MWU66500,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6110-2062,TransformOneToOne,Electricity,MWU66500,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6110-2063,TransformOneToOne,Electricity,MWU66500,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6110-2088,TransformOneToOne,Electricity,MWU63601,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6110-2101,TransformOneToOne,Electricity,MWU66500,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6110-2102,TransformOneToOne,Electricity,MWU66500,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6110-2103,TransformOneToOne,Electricity,MWU66500,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6110-2104,TransformOneToOne,Electricity,MWU66500,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6110-2105,TransformOneToOne,Electricity,MWU66500,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-10-6110-2106,TransformOneToOne,Electricity,MWU66500,false,
